tc0001§0000.txt	tc0001§0001.txt
tc0318§0005.txt	tc0318§0006.txt
tc0318§0006.txt	tc0318§0007.txt
tc0318§0007.txt	tc0318§0008.txt
tc0318§0008.txt	tc0318§0009.txt
tc0318§0009.txt	tc0318§0010.txt
tc0318§0010.txt	tc0318§0011.txt
tc0318§0011.txt	tc0318§0012.txt
tc0318§0012.txt	tc0318§0013.txt
tc0319§0000.txt	tc0319§0001.txt
tc0319§0001.txt	tc0319§0002.txt
tc0319§0002.txt	tc0319§0003.txt
tc0319§0003.txt	tc0319§0004.txt
tc0319§0004.txt	tc0319§0005.txt
tc0319§0005.txt	tc0319§0006.txt
tc0319§0006.txt	tc0319§0007.txt
tc0319§0007.txt	tc0319§0008.txt
tc0319§0008.txt	tc0319§0009.txt
tc0319§0009.txt	tc0319§0010.txt
tc0319§0010.txt	tc0319§0011.txt
tc0319§0011.txt	tc0319§0012.txt
tc0319§0012.txt	tc0319§0013.txt
tc0319§0013.txt	tc0319§0014.txt
tc0319§0014.txt	tc0319§0015.txt
tc0319§0015.txt	tc0319§0016.txt
tc0320§0000.txt	tc0320§0001.txt
tc0320§0001.txt	tc0320§0002.txt
tc0320§0002.txt	tc0320§0003.txt
tc0320§0003.txt	tc0320§0004.txt
tc0320§0004.txt	tc0320§0005.txt
tc0320§0005.txt	tc0320§0006.txt
tc0320§0006.txt	tc0320§0007.txt
tc0320§0007.txt	tc0320§0008.txt
tc0320§0008.txt	tc0320§0009.txt
tc0320§0009.txt	tc0320§0010.txt
tc0320§0010.txt	tc0320§0011.txt
tc0320§0011.txt	tc0320§0012.txt
tc0320§0012.txt	tc0320§0013.txt
tc0322§0000.txt	tc0322§0001.txt
tc0322§0001.txt	tc0322§0002.txt
tc0322§0002.txt	tc0322§0003.txt
tc0322§0003.txt	tc0322§0004.txt
tc0322§0004.txt	tc0322§0005.txt
tc0322§0005.txt	tc0322§0006.txt
tc0322§0006.txt	tc0322§0007.txt
tc0322§0007.txt	tc0322§0008.txt
tc0322§0008.txt	tc0322§0009.txt
tc0322§0009.txt	tc0322§0010.txt
tc0322§0010.txt	tc0322§0011.txt
tc0322§0011.txt	tc0322§0012.txt
tc0323§0000.txt	tc0323§0001.txt
tc0323§0001.txt	tc0323§0002.txt
tc0323§0002.txt	tc0323§0003.txt
tc0323§0003.txt	tc0323§0004.txt
tc0323§0004.txt	tc0323§0005.txt
tc0323§0005.txt	tc0323§0006.txt
tc0323§0006.txt	tc0323§0007.txt
tc0323§0007.txt	tc0323§0008.txt
tc0323§0008.txt	tc0323§0009.txt
tc0323§0009.txt	tc0323§0010.txt
tc0323§0010.txt	tc0323§0011.txt
tc0323§0011.txt	tc0323§0012.txt
tc0323§0012.txt	tc0323§0013.txt
tc0324§0000.txt	tc0324§0001.txt
tc0324§0001.txt	tc0324§0002.txt
tc0324§0002.txt	tc0324§0003.txt
tc0324§0003.txt	tc0324§0004.txt
tc0324§0004.txt	tc0324§0005.txt
tc0324§0005.txt	tc0324§0006.txt
tc0324§0006.txt	tc0324§0007.txt
tc0324§0007.txt	tc0324§0008.txt
tc0324§0008.txt	tc0324§0009.txt
tc0324§0009.txt	tc0324§0010.txt
tc0324§0010.txt	tc0324§0011.txt
tc0324§0011.txt	tc0324§0012.txt
tc0324§0012.txt	tc0324§0013.txt
tc0324§0013.txt	tc0324§0014.txt
tc0324§0014.txt	tc0324§0015.txt
tc0324§0015.txt	tc0324§0016.txt
tc0324§0016.txt	tc0324§0017.txt
tc0327§0000.txt	tc0327§0001.txt
tc0327§0001.txt	tc0327§0002.txt
tc0327§0002.txt	tc0327§0003.txt
tc0327§0003.txt	tc0327§0004.txt
tc0327§0004.txt	tc0327§0005.txt
tc0327§0005.txt	tc0327§0006.txt
tc0327§0006.txt	tc0327§0007.txt
tc0327§0007.txt	tc0327§0008.txt
tc0327§0008.txt	tc0327§0009.txt
tc0327§0009.txt	tc0327§0010.txt
tc0327§0010.txt	tc0327§0011.txt
tc0327§0011.txt	tc0327§0012.txt
tc0327§0012.txt	tc0327§0013.txt
tc0327§0013.txt	tc0327§0014.txt
tc0327§0014.txt	tc0327§0015.txt
tc0328§0000.txt	tc0328§0001.txt
tc0328§0001.txt	tc0328§0002.txt
tc0328§0002.txt	tc0328§0003.txt
tc0328§0003.txt	tc0328§0004.txt
tc0328§0004.txt	tc0328§0005.txt
tc0328§0005.txt	tc0328§0006.txt
tc0328§0006.txt	tc0328§0007.txt
tc0328§0007.txt	tc0328§0008.txt
tc0328§0008.txt	tc0328§0009.txt
tc0328§0009.txt	tc0328§0010.txt
tc0328§0010.txt	tc0328§0011.txt
tc0328§0011.txt	tc0328§0012.txt
tc0328§0012.txt	tc0328§0013.txt
tc0328§0013.txt	tc0328§0014.txt
tc0328§0014.txt	tc0328§0015.txt
tc0328§0015.txt	tc0328§0016.txt
tc0328§0016.txt	tc0328§0017.txt
tc0328§0017.txt	tc0328§0018.txt
tc0328§0018.txt	tc0328§0019.txt
tc0328§0019.txt	tc0328§0020.txt
tc0328§0020.txt	tc0328§0021.txt
tc0328§0021.txt	tc0328§0022.txt
tc0328§0022.txt	tc0328§0023.txt
tc0329§0000.txt	tc0329§0001.txt
tc0329§0001.txt	tc0329§0002.txt
tc0329§0002.txt	tc0329§0003.txt
tc0329§0003.txt	tc0329§0004.txt
tc0329§0004.txt	tc0329§0005.txt
tc0329§0005.txt	tc0329§0006.txt
tc0329§0006.txt	tc0329§0007.txt
tc0329§0007.txt	tc0329§0008.txt
tc0329§0008.txt	tc0329§0009.txt
tc0329§0009.txt	tc0329§0010.txt
tc0329§0010.txt	tc0329§0011.txt
tc0329§0011.txt	tc0329§0012.txt
tc0330§0000.txt	tc0330§0001.txt
tc0330§0001.txt	tc0330§0002.txt
tc0330§0002.txt	tc0330§0003.txt
tc0330§0003.txt	tc0330§0004.txt
tc0330§0004.txt	tc0330§0005.txt
tc0330§0005.txt	tc0330§0006.txt
tc0330§0006.txt	tc0330§0007.txt
tc0330§0007.txt	tc0330§0008.txt
tc0330§0008.txt	tc0330§0009.txt
tc0330§0009.txt	tc0330§0010.txt
tc0330§0010.txt	tc0330§0011.txt
tc0330§0011.txt	tc0330§0012.txt
tc0330§0012.txt	tc0330§0013.txt
tc0330§0013.txt	tc0330§0014.txt
tc0330§0014.txt	tc0330§0015.txt
tc0330§0015.txt	tc0330§0016.txt
tc0330§0016.txt	tc0330§0017.txt
tc0335§0000.txt	tc0335§0001.txt
tc0335§0001.txt	tc0335§0002.txt
tc0335§0002.txt	tc0335§0003.txt
tc0335§0003.txt	tc0335§0004.txt
tc0335§0004.txt	tc0335§0005.txt
tc0335§0005.txt	tc0335§0006.txt
tc0335§0006.txt	tc0335§0007.txt
tc0335§0007.txt	tc0335§0008.txt
tc0335§0008.txt	tc0335§0009.txt
tc0335§0009.txt	tc0335§0010.txt
tc0335§0010.txt	tc0335§0011.txt
tc0335§0011.txt	tc0335§0012.txt
tc0335§0012.txt	tc0335§0013.txt
tc0335§0013.txt	tc0335§0014.txt
tc0335§0014.txt	tc0335§0015.txt
tc0335§0015.txt	tc0335§0016.txt
tc0335§0016.txt	tc0335§0017.txt
tc0335§0017.txt	tc0335§0018.txt
tc0336§0000.txt	tc0336§0001.txt
tc0336§0001.txt	tc0336§0002.txt
tc0336§0002.txt	tc0336§0003.txt
tc0336§0003.txt	tc0336§0004.txt
tc0336§0004.txt	tc0336§0005.txt
tc0336§0005.txt	tc0336§0006.txt
tc0336§0006.txt	tc0336§0007.txt
tc0347§0000.txt	tc0347§0001.txt
tc0347§0001.txt	tc0347§0002.txt
tc0347§0002.txt	tc0347§0003.txt
tc0347§0003.txt	tc0347§0004.txt
tc0347§0004.txt	tc0347§0005.txt
tc0347§0005.txt	tc0347§0006.txt
tc0347§0006.txt	tc0347§0007.txt
tc0347§0007.txt	tc0347§0008.txt
tc0347§0008.txt	tc0347§0009.txt
tc0347§0009.txt	tc0347§0010.txt
tc0347§0010.txt	tc0347§0011.txt
tc0347§0011.txt	tc0347§0012.txt
tc0347§0012.txt	tc0347§0013.txt
tc0347§0013.txt	tc0347§0014.txt
tc0348§0000.txt	tc0348§0001.txt
tc0348§0001.txt	tc0348§0002.txt
tc0348§0002.txt	tc0348§0003.txt
tc0348§0003.txt	tc0348§0004.txt
tc0348§0004.txt	tc0348§0005.txt
tc0348§0005.txt	tc0348§0006.txt
tc0348§0006.txt	tc0348§0007.txt
tc0348§0007.txt	tc0348§0008.txt
tc0348§0008.txt	tc0348§0009.txt
tc0348§0009.txt	tc0348§0010.txt
tc0348§0010.txt	tc0348§0011.txt
tc0348§0011.txt	tc0348§0012.txt
tc0348§0012.txt	tc0348§0013.txt
tc0356§0000.txt	tc0356§0001.txt
tc0356§0001.txt	tc0356§0002.txt
tc0356§0002.txt	tc0356§0003.txt
tc0356§0003.txt	tc0356§0004.txt
tc0356§0004.txt	tc0356§0005.txt
tc0356§0005.txt	tc0356§0006.txt
tc0356§0006.txt	tc0356§0007.txt
tc0356§0007.txt	tc0356§0008.txt
tc0362§0000.txt	tc0362§0001.txt
tc0362§0001.txt	tc0362§0002.txt
tc0362§0002.txt	tc0362§0003.txt
tc0362§0003.txt	tc0362§0004.txt
tc0362§0004.txt	tc0362§0005.txt
tc0362§0005.txt	tc0362§0006.txt
tc0362§0006.txt	tc0362§0007.txt
tc0362§0007.txt	tc0362§0008.txt
tc0362§0008.txt	tc0362§0009.txt
tc0362§0009.txt	tc0362§0010.txt
tc0362§0010.txt	tc0362§0011.txt
tc0362§0011.txt	tc0362§0012.txt
tc0362§0012.txt	tc0362§0013.txt
tc0363§0000.txt	tc0363§0001.txt
tc0363§0001.txt	tc0363§0002.txt
tc0363§0002.txt	tc0363§0003.txt
tc0363§0003.txt	tc0363§0004.txt
tc0363§0004.txt	tc0363§0005.txt
tc0363§0005.txt	tc0363§0006.txt
tc0363§0006.txt	tc0363§0007.txt
tc0363§0007.txt	tc0363§0008.txt
tc0364§0000.txt	tc0364§0001.txt
tc0364§0001.txt	tc0364§0002.txt
tc0364§0002.txt	tc0364§0003.txt
tc0364§0003.txt	tc0364§0004.txt
tc0364§0004.txt	tc0364§0005.txt
tc0364§0005.txt	tc0364§0006.txt
tc0364§0006.txt	tc0364§0007.txt
tc0364§0007.txt	tc0364§0008.txt
tc0364§0008.txt	tc0364§0009.txt
tc0364§0009.txt	tc0364§0010.txt
tc0364§0010.txt	tc0364§0011.txt
tc0364§0011.txt	tc0364§0012.txt
tc0364§0012.txt	tc0364§0013.txt
tc0364§0013.txt	tc0364§0014.txt
tc0364§0014.txt	tc0364§0015.txt
tc0364§0015.txt	tc0364§0016.txt
tc0365§0000.txt	tc0365§0001.txt
tc0365§0001.txt	tc0365§0002.txt
tc0365§0002.txt	tc0365§0003.txt
tc0365§0003.txt	tc0365§0004.txt
tc0365§0004.txt	tc0365§0005.txt
tc0365§0005.txt	tc0365§0006.txt
tc0365§0006.txt	tc0365§0007.txt
tc0365§0007.txt	tc0365§0008.txt
tc0365§0008.txt	tc0365§0009.txt
tc0365§0009.txt	tc0365§0010.txt
tc0365§0010.txt	tc0365§0011.txt
tc0365§0011.txt	tc0365§0012.txt
tc0365§0012.txt	tc0365§0013.txt
tc0366§0000.txt	tc0366§0001.txt
tc0366§0001.txt	tc0366§0002.txt
tc0366§0002.txt	tc0366§0003.txt
tc0366§0003.txt	tc0366§0004.txt
tc0366§0004.txt	tc0366§0005.txt
tc0366§0005.txt	tc0366§0006.txt
tc0366§0006.txt	tc0366§0007.txt
tc0366§0007.txt	tc0366§0008.txt
tc0366§0008.txt	tc0366§0009.txt
tc0366§0009.txt	tc0366§0010.txt
tc0366§0010.txt	tc0366§0011.txt
tc0366§0011.txt	tc0366§0012.txt
tc0366§0012.txt	tc0366§0013.txt
tc0366§0013.txt	tc0366§0014.txt
tc0367§0000.txt	tc0367§0001.txt
tc0367§0001.txt	tc0367§0002.txt
tc0367§0002.txt	tc0367§0003.txt
tc0367§0003.txt	tc0367§0004.txt
tc0367§0004.txt	tc0367§0005.txt
tc0367§0005.txt	tc0367§0006.txt
tc0367§0006.txt	tc0367§0007.txt
tc0367§0007.txt	tc0367§0008.txt
tc0367§0008.txt	tc0367§0009.txt
tc0367§0009.txt	tc0367§0010.txt
tc0367§0010.txt	tc0367§0011.txt
tc0367§0011.txt	tc0367§0012.txt
tc0367§0012.txt	tc0367§0013.txt
tc0369§0000.txt	tc0369§0001.txt
tc0369§0001.txt	tc0369§0002.txt
tc0369§0002.txt	tc0369§0003.txt
tc0369§0003.txt	tc0369§0004.txt
tc0369§0004.txt	tc0369§0005.txt
tc0369§0005.txt	tc0369§0006.txt
tc0369§0006.txt	tc0369§0007.txt
tc0369§0007.txt	tc0369§0008.txt
tc0369§0008.txt	tc0369§0009.txt
tc0372§0000.txt	tc0372§0001.txt
tc0372§0001.txt	tc0372§0002.txt
tc0372§0002.txt	tc0372§0003.txt
tc0372§0003.txt	tc0372§0004.txt
tc0372§0004.txt	tc0372§0005.txt
tc0372§0005.txt	tc0372§0006.txt
tc0372§0006.txt	tc0372§0007.txt
tc0372§0007.txt	tc0372§0008.txt
tc0372§0008.txt	tc0372§0009.txt
tc0372§0009.txt	tc0372§0010.txt
tc0372§0010.txt	tc0372§0011.txt
tc0372§0011.txt	tc0372§0012.txt
tc0372§0012.txt	tc0372§0013.txt
tc0389§0000.txt	tc0389§0001.txt
tc0389§0001.txt	tc0389§0002.txt
tc0389§0002.txt	tc0389§0003.txt
tc0389§0003.txt	tc0389§0004.txt
tc0389§0004.txt	tc0389§0005.txt
tc0389§0005.txt	tc0389§0006.txt
tc0389§0006.txt	tc0389§0007.txt
tc0389§0007.txt	tc0389§0008.txt
tc0389§0008.txt	tc0389§0009.txt
tc0389§0009.txt	tc0389§0010.txt
tc0389§0010.txt	tc0389§0011.txt
tc0389§0011.txt	tc0389§0012.txt
tc0389§0012.txt	tc0389§0013.txt
tc0389§0013.txt	tc0389§0014.txt
tc0389§0014.txt	tc0389§0015.txt
tc0390§0000.txt	tc0390§0001.txt
tc0390§0001.txt	tc0390§0002.txt
tc0390§0002.txt	tc0390§0003.txt
tc0390§0003.txt	tc0390§0004.txt
tc0390§0004.txt	tc0390§0005.txt
tc0390§0005.txt	tc0390§0006.txt
tc0390§0006.txt	tc0390§0007.txt
tc0390§0007.txt	tc0390§0008.txt
tc0390§0008.txt	tc0390§0009.txt
tc0390§0009.txt	tc0390§0010.txt
tc0390§0010.txt	tc0390§0011.txt
tc0390§0011.txt	tc0390§0012.txt
tc0390§0012.txt	tc0390§0013.txt
tc0390§0013.txt	tc0390§0014.txt
tc0391§0000.txt	tc0391§0001.txt
tc0391§0001.txt	tc0391§0002.txt
tc0391§0002.txt	tc0391§0003.txt
tc0391§0003.txt	tc0391§0004.txt
tc0391§0004.txt	tc0391§0005.txt
tc0391§0005.txt	tc0391§0006.txt
tc0391§0006.txt	tc0391§0007.txt
tc0391§0007.txt	tc0391§0008.txt
tc0391§0008.txt	tc0391§0009.txt
tc0391§0009.txt	tc0391§0010.txt
tc0391§0010.txt	tc0391§0011.txt
tc0391§0011.txt	tc0391§0012.txt
tc0391§0012.txt	tc0391§0013.txt
tc0391§0013.txt	tc0391§0014.txt
tc0391§0014.txt	tc0391§0015.txt
tc0391§0015.txt	tc0391§0016.txt
tc0392§0000.txt	tc0392§0001.txt
tc0392§0001.txt	tc0392§0002.txt
tc0392§0002.txt	tc0392§0003.txt
tc0392§0003.txt	tc0392§0004.txt
tc0392§0004.txt	tc0392§0005.txt
tc0392§0005.txt	tc0392§0006.txt
tc0392§0006.txt	tc0392§0007.txt
tc0392§0007.txt	tc0392§0008.txt
tc0392§0008.txt	tc0392§0009.txt
tc0392§0009.txt	tc0392§0010.txt
tc0392§0010.txt	tc0392§0011.txt
tc0392§0011.txt	tc0392§0012.txt
tc0392§0012.txt	tc0392§0013.txt
tc0392§0013.txt	tc0392§0014.txt
tc0393§0000.txt	tc0393§0001.txt
tc0393§0001.txt	tc0393§0002.txt
tc0393§0002.txt	tc0393§0003.txt
tc0393§0003.txt	tc0393§0004.txt
tc0393§0004.txt	tc0393§0005.txt
tc0393§0005.txt	tc0393§0006.txt
tc0393§0006.txt	tc0393§0007.txt
tc0393§0007.txt	tc0393§0008.txt
tc0393§0008.txt	tc0393§0009.txt
tc0393§0009.txt	tc0393§0010.txt
tc0393§0010.txt	tc0393§0011.txt
tc0393§0011.txt	tc0393§0012.txt
tc0393§0012.txt	tc0393§0013.txt
tc0393§0013.txt	tc0393§0014.txt
tc0393§0014.txt	tc0393§0015.txt
tc0394§0000.txt	tc0394§0001.txt
tc0394§0001.txt	tc0394§0002.txt
tc0394§0002.txt	tc0394§0003.txt
tc0394§0003.txt	tc0394§0004.txt
tc0394§0004.txt	tc0394§0005.txt
tc0394§0005.txt	tc0394§0006.txt
tc0394§0006.txt	tc0394§0007.txt
tc0394§0007.txt	tc0394§0008.txt
tc0394§0008.txt	tc0394§0009.txt
tc0394§0009.txt	tc0394§0010.txt
tc0394§0010.txt	tc0394§0011.txt
tc0394§0011.txt	tc0394§0012.txt
tc0395§0000.txt	tc0395§0001.txt
tc0395§0001.txt	tc0395§0002.txt
tc0395§0002.txt	tc0395§0003.txt
tc0395§0003.txt	tc0395§0004.txt
tc0395§0004.txt	tc0395§0005.txt
tc0395§0005.txt	tc0395§0006.txt
tc0395§0006.txt	tc0395§0007.txt
tc0395§0007.txt	tc0395§0008.txt
tc0395§0008.txt	tc0395§0009.txt
tc0395§0009.txt	tc0395§0010.txt
tc0395§0010.txt	tc0395§0011.txt
tc0395§0011.txt	tc0395§0012.txt
tc0395§0012.txt	tc0395§0013.txt
tc0395§0013.txt	tc0395§0014.txt
tc0395§0014.txt	tc0395§0015.txt
tc0395§0015.txt	tc0395§0016.txt
tc0395§0016.txt	tc0395§0017.txt
tc0395§0017.txt	tc0395§0018.txt
tc0396§0000.txt	tc0396§0001.txt
tc0396§0001.txt	tc0396§0002.txt
tc0396§0002.txt	tc0396§0003.txt
tc0396§0003.txt	tc0396§0004.txt
tc0396§0004.txt	tc0396§0005.txt
tc0396§0005.txt	tc0396§0006.txt
tc0396§0006.txt	tc0396§0007.txt
tc0396§0007.txt	tc0396§0008.txt
tc0396§0008.txt	tc0396§0009.txt
tc0396§0009.txt	tc0396§0010.txt
tc0396§0010.txt	tc0396§0011.txt
tc0396§0011.txt	tc0396§0012.txt
tc0396§0012.txt	tc0396§0013.txt
tc0396§0013.txt	tc0396§0014.txt
tc0396§0014.txt	tc0396§0015.txt
tc0397§0000.txt	tc0397§0001.txt
tc0397§0001.txt	tc0397§0002.txt
tc0397§0002.txt	tc0397§0003.txt
tc0397§0003.txt	tc0397§0004.txt
tc0397§0004.txt	tc0397§0005.txt
tc0397§0005.txt	tc0397§0006.txt
tc0397§0006.txt	tc0397§0007.txt
tc0397§0007.txt	tc0397§0008.txt
tc0397§0008.txt	tc0397§0009.txt
tc0397§0009.txt	tc0397§0010.txt
tc0397§0010.txt	tc0397§0011.txt
tc0397§0011.txt	tc0397§0012.txt
tc0397§0012.txt	tc0397§0013.txt
tc0397§0013.txt	tc0397§0014.txt
tc0397§0014.txt	tc0397§0015.txt
tc0397§0015.txt	tc0397§0016.txt
tc0397§0016.txt	tc0397§0017.txt
tc0398§0000.txt	tc0398§0001.txt
tc0398§0001.txt	tc0398§0002.txt
tc0398§0002.txt	tc0398§0003.txt
tc0398§0003.txt	tc0398§0004.txt
tc0398§0004.txt	tc0398§0005.txt
tc0398§0005.txt	tc0398§0006.txt
tc0398§0006.txt	tc0398§0007.txt
tc0398§0007.txt	tc0398§0008.txt
tc0398§0008.txt	tc0398§0009.txt
tc0398§0009.txt	tc0398§0010.txt
tc0398§0010.txt	tc0398§0011.txt
tc0398§0011.txt	tc0398§0012.txt
tc0398§0012.txt	tc0398§0013.txt
tc0398§0013.txt	tc0398§0014.txt
tc0398§0014.txt	tc0398§0015.txt
tc0399§0000.txt	tc0399§0001.txt
tc0399§0001.txt	tc0399§0002.txt
tc0399§0002.txt	tc0399§0003.txt
tc0399§0003.txt	tc0399§0004.txt
tc0399§0004.txt	tc0399§0005.txt
tc0399§0005.txt	tc0399§0006.txt
tc0399§0006.txt	tc0399§0007.txt
tc0399§0007.txt	tc0399§0008.txt
tc0399§0008.txt	tc0399§0009.txt
tc0399§0009.txt	tc0399§0010.txt
tc0399§0010.txt	tc0399§0011.txt
tc0399§0011.txt	tc0399§0012.txt
tc0399§0012.txt	tc0399§0013.txt
tc0399§0013.txt	tc0399§0014.txt
tc0399§0014.txt	tc0399§0015.txt
tc0399§0015.txt	tc0399§0016.txt
tc0400§0000.txt	tc0400§0001.txt
tc0400§0001.txt	tc0400§0002.txt
tc0400§0002.txt	tc0400§0003.txt
tc0400§0003.txt	tc0400§0004.txt
tc0400§0004.txt	tc0400§0005.txt
tc0400§0005.txt	tc0400§0006.txt
tc0400§0006.txt	tc0400§0007.txt
tc0400§0007.txt	tc0400§0008.txt
tc0400§0008.txt	tc0400§0009.txt
tc0400§0009.txt	tc0400§0010.txt
tc0400§0010.txt	tc0400§0011.txt
tc0400§0011.txt	tc0400§0012.txt
tc0400§0012.txt	tc0400§0013.txt
tc0401§0000.txt	tc0401§0001.txt
tc0401§0001.txt	tc0401§0002.txt
tc0401§0002.txt	tc0401§0003.txt
tc0401§0003.txt	tc0401§0004.txt
tc0401§0004.txt	tc0401§0005.txt
tc0401§0005.txt	tc0401§0006.txt
tc0401§0006.txt	tc0401§0007.txt
tc0401§0007.txt	tc0401§0008.txt
tc0401§0008.txt	tc0401§0009.txt
tc0401§0009.txt	tc0401§0010.txt
tc0401§0010.txt	tc0401§0011.txt
tc0401§0011.txt	tc0401§0012.txt
tc0401§0012.txt	tc0401§0013.txt
tc0401§0013.txt	tc0401§0014.txt
tc0402§0000.txt	tc0402§0001.txt
tc0402§0001.txt	tc0402§0002.txt
tc0402§0002.txt	tc0402§0003.txt
tc0402§0003.txt	tc0402§0004.txt
tc0402§0004.txt	tc0402§0005.txt
tc0402§0005.txt	tc0402§0006.txt
tc0402§0006.txt	tc0402§0007.txt
tc0402§0007.txt	tc0402§0008.txt
tc0402§0008.txt	tc0402§0009.txt
tc0402§0009.txt	tc0402§0010.txt
tc0402§0010.txt	tc0402§0011.txt
tc0402§0011.txt	tc0402§0012.txt
tc0402§0012.txt	tc0402§0013.txt
tc0402§0013.txt	tc0402§0014.txt
tc0403§0000.txt	tc0403§0001.txt
tc0403§0001.txt	tc0403§0002.txt
tc0403§0002.txt	tc0403§0003.txt
tc0403§0003.txt	tc0403§0004.txt
tc0403§0004.txt	tc0403§0005.txt
tc0403§0005.txt	tc0403§0006.txt
tc0403§0006.txt	tc0403§0007.txt
tc0403§0007.txt	tc0403§0008.txt
tc0403§0008.txt	tc0403§0009.txt
tc0403§0009.txt	tc0403§0010.txt
tc0403§0010.txt	tc0403§0011.txt
tc0403§0011.txt	tc0403§0012.txt
tc0403§0012.txt	tc0403§0013.txt
tc0403§0013.txt	tc0403§0014.txt
tc0404§0000.txt	tc0404§0001.txt
tc0404§0001.txt	tc0404§0002.txt
tc0404§0002.txt	tc0404§0003.txt
tc0404§0003.txt	tc0404§0004.txt
tc0404§0004.txt	tc0404§0005.txt
tc0404§0005.txt	tc0404§0006.txt
tc0404§0006.txt	tc0404§0007.txt
tc0404§0007.txt	tc0404§0008.txt
tc0404§0008.txt	tc0404§0009.txt
tc0404§0009.txt	tc0404§0010.txt
tc0404§0010.txt	tc0404§0011.txt
tc0404§0011.txt	tc0404§0012.txt
tc0404§0012.txt	tc0404§0013.txt
tc0404§0013.txt	tc0404§0014.txt
tc0404§0014.txt	tc0404§0015.txt
tc0404§0015.txt	tc0404§0016.txt
tc0405§0000.txt	tc0405§0001.txt
tc0405§0001.txt	tc0405§0002.txt
tc0405§0002.txt	tc0405§0003.txt
tc0405§0003.txt	tc0405§0004.txt
tc0405§0004.txt	tc0405§0005.txt
tc0405§0005.txt	tc0405§0006.txt
tc0405§0006.txt	tc0405§0007.txt
tc0405§0007.txt	tc0405§0008.txt
tc0405§0008.txt	tc0405§0009.txt
tc0405§0009.txt	tc0405§0010.txt
tc0405§0010.txt	tc0405§0011.txt
tc0405§0011.txt	tc0405§0012.txt
tc0405§0012.txt	tc0405§0013.txt
tc0405§0013.txt	tc0405§0014.txt
tc0405§0014.txt	tc0405§0015.txt
tc0419§0000.txt	tc0419§0001.txt
tc0419§0001.txt	tc0419§0002.txt
tc0419§0002.txt	tc0419§0003.txt
tc0419§0003.txt	tc0419§0004.txt
tc0419§0004.txt	tc0419§0005.txt
tc0419§0005.txt	tc0419§0006.txt
tc0419§0006.txt	tc0419§0007.txt
tc0419§0007.txt	tc0419§0008.txt
tc0419§0008.txt	tc0419§0009.txt
tc0419§0009.txt	tc0419§0010.txt
tc0419§0010.txt	tc0419§0011.txt
tc0425§0000.txt	tc0425§0001.txt
tc0425§0001.txt	tc0425§0002.txt
tc0425§0002.txt	tc0425§0003.txt
tc0425§0003.txt	tc0425§0004.txt
tc0425§0004.txt	tc0425§0005.txt
tc0425§0005.txt	tc0425§0006.txt
tc0425§0006.txt	tc0425§0007.txt
tc0425§0007.txt	tc0425§0008.txt
tc0425§0008.txt	tc0425§0009.txt
tc0425§0009.txt	tc0425§0010.txt
tc0425§0010.txt	tc0425§0011.txt
tc0425§0011.txt	tc0425§0012.txt
tc0425§0012.txt	tc0425§0013.txt
tc0425§0013.txt	tc0425§0014.txt
tc0433§0000.txt	tc0433§0001.txt
tc0433§0001.txt	tc0433§0002.txt
tc0433§0002.txt	tc0433§0003.txt
tc0433§0003.txt	tc0433§0004.txt
tc0433§0004.txt	tc0433§0005.txt
tc0433§0005.txt	tc0433§0006.txt
tc0433§0006.txt	tc0433§0007.txt
tc0433§0007.txt	tc0433§0008.txt
tc0433§0008.txt	tc0433§0009.txt
tc0433§0009.txt	tc0433§0010.txt
tc0433§0010.txt	tc0433§0011.txt
tc0433§0011.txt	tc0433§0012.txt
tc0433§0012.txt	tc0433§0013.txt
tc0434§0000.txt	tc0434§0001.txt
tc0434§0001.txt	tc0434§0002.txt
tc0434§0002.txt	tc0434§0003.txt
tc0434§0003.txt	tc0434§0004.txt
tc0434§0004.txt	tc0434§0005.txt
tc0434§0005.txt	tc0434§0006.txt
tc0434§0006.txt	tc0434§0007.txt
tc0434§0007.txt	tc0434§0008.txt
tc0434§0008.txt	tc0434§0009.txt
tc0434§0009.txt	tc0434§0010.txt
tc0434§0010.txt	tc0434§0011.txt
tc0434§0011.txt	tc0434§0012.txt
tc0434§0012.txt	tc0434§0013.txt
tc0434§0013.txt	tc0434§0014.txt
tc0435§0000.txt	tc0435§0001.txt
tc0435§0001.txt	tc0435§0002.txt
tc0435§0002.txt	tc0435§0003.txt
tc0435§0003.txt	tc0435§0004.txt
tc0435§0004.txt	tc0435§0005.txt
tc0435§0005.txt	tc0435§0006.txt
tc0435§0006.txt	tc0435§0007.txt
tc0435§0007.txt	tc0435§0008.txt
tc0435§0008.txt	tc0435§0009.txt
tc0435§0009.txt	tc0435§0010.txt
tc0435§0010.txt	tc0435§0011.txt
tc0435§0011.txt	tc0435§0012.txt
tc0435§0012.txt	tc0435§0013.txt
tc0436§0000.txt	tc0436§0001.txt
tc0436§0001.txt	tc0436§0002.txt
tc0436§0002.txt	tc0436§0003.txt
tc0436§0003.txt	tc0436§0004.txt
tc0436§0004.txt	tc0436§0005.txt
tc0436§0005.txt	tc0436§0006.txt
tc0436§0006.txt	tc0436§0007.txt
tc0436§0007.txt	tc0436§0008.txt
tc0436§0008.txt	tc0436§0009.txt
tc0436§0009.txt	tc0436§0010.txt
tc0436§0010.txt	tc0436§0011.txt
tc0436§0011.txt	tc0436§0012.txt
